id,title,type,genres,providers,vote_count,vote_average
787699,웡카,movie,"코미디,가족,판타지",기타,4124,7.052
1267,로빈슨 가족,movie,"애니메이션,코미디,가족",Disney Plus,3030,6.928
230645,인간 사냥 게임,movie,"액션,모험,스릴러",기타,18,4.1
1271,300,movie,"액션,모험,전쟁",wavve,14321,7.191
263416,Dead Sea,movie,"액션,공포,SF",기타,37,3.541
132344,비포 미드나잇,movie,"로맨스,드라마",기타,2579,7.5
361743,탑건: 매버릭,movie,"액션,드라마",기타,10350,8.165
460059,번 아웃,movie,"액션,스릴러,범죄",Watcha,444,6.7
820511,Ripper Untold,movie,공포,기타,164,6.1
66867,Goofy Gymnastics,movie,"애니메이션,코미디",Disney Plus,67,6.903
361787,TOC: Transtornada Obsessiva Compulsiva,movie,코미디,기타,91,5.3
460094,호숫가 살인사건: 톤우드 미스터리,movie,"드라마,미스터리",기타,16,4.719
886083,목숨 건 스트리밍,movie,"공포,코미디","TVING, Watcha, wavve",331,6.261
1017163,범죄도시 4,movie,"액션,범죄,스릴러,코미디",Disney Plus,204,7.1
1541453,Kertenkele,movie,"드라마,모험,스릴러",기타,1,10.0
1359,아메리칸 싸이코,movie,"스릴러,드라마,범죄","Netflix, wavve",11742,7.408
1049942,블러드 밤비,movie,"공포,스릴러",기타,93,5.624
1366,록키,movie,드라마,Watcha,8311,7.792
1443159,Falas Femininas,movie,코미디,기타,1,7.0
1368,람보,movie,"액션,모험,스릴러,전쟁",기타,6641,7.5
623962,The Grand Duke Of Corsica,movie,"코미디,드라마,모험",기타,7,3.143
1376,달콤한 열여섯,movie,"범죄,드라마",기타,236,7.0
1381,천년을 흐르는 사랑,movie,"드라마,모험,SF,로맨스","Disney Plus, Watcha",2966,6.901
558449,글래디에이터 II,movie,"액션,모험,드라마",기타,4005,6.649
1402,행복을 찾아서,movie,드라마,Watcha,10294,7.9
198013,약혼녀,movie,드라마,기타,7,4.571
1413,M. 버터플라이,movie,"로맨스,드라마",기타,235,6.589
755080,퍼니 보이,movie,드라마,기타,8,5.3
1417,판의 미로: 오필리아와 세개의 열쇠,movie,"판타지,드라마,전쟁","Netflix, TVING, Watcha, wavve",11118,7.8
99725,Dead Cold,movie,"공포,드라마",기타,4,1.75
1422,디파티드,movie,"드라마,스릴러,범죄",Watcha,15676,8.159
1427,향수: 어느 살인자의 이야기,movie,"범죄,판타지,드라마","Netflix, wavve",4821,7.4
1440,리틀 칠드런,movie,"드라마,로맨스",기타,1084,7.062
1082791,Wolf Hollow,movie,"공포,코미디",기타,9,3.7
198062,커피 타운,movie,코미디,기타,104,6.5
1181107,킹 오브 킹스,movie,"애니메이션,가족,판타지,드라마,모험",기타,112,8.5
1115579,소울을 찾아서,movie,"드라마,음악",기타,3,5.0
1443260,Rob1n,movie,"공포,스릴러,드라마",기타,49,5.0
329160,메두사의 연극,movie,"드라마,미스터리",기타,13,4.5
1491,일루셔니스트,movie,"판타지,드라마,스릴러,로맨스","TVING, Watcha, wavve",5136,7.295
1493,미스 에이전트,movie,"코미디,범죄,액션",Netflix,4098,6.539
1495,킹덤 오브 헤븐,movie,"드라마,액션,모험,역사,전쟁",Disney Plus,4673,7.004
67077,플라타너스 나무 아래서,movie,"가족,드라마,코미디",기타,15,6.3
1542,뛰는 백수 나는 건달,movie,코미디,Disney Plus,3221,7.371
198155,Il domestico,movie,코미디,기타,7,5.714
656908,रामायण,movie,"액션,드라마,판타지",기타,0,0.0
689676,Feeling Through,movie,드라마,기타,41,7.146
99861,어벤져스: 에이지 오브 울트론,movie,"액션,모험,SF",Disney Plus,23863,7.271
34335,나인 데드,movie,"범죄,공포,미스터리",기타,308,5.26
34337,Deadly Encounter,movie,"액션,스릴러,범죄,드라마",기타,12,4.9
67106,Dědeček automobil,movie,"코미디,역사",기타,4,6.1
1571,다이 하드 4.0,movie,"액션,스릴러",Disney Plus,6133,6.634
1573,다이 하드 2,movie,"액션,스릴러",Disney Plus,6146,6.96
1579,아포칼립토,movie,"액션,드라마,역사","TVING, wavve",5946,7.592
1581,로맨틱 홀리데이,movie,"코미디,로맨스","Amazon Prime Video, Watcha, wavve",5397,7.089
1585,멋진 인생,movie,"드라마,가족,판타지",Watcha,4651,8.274
1586,시크릿 윈도우,movie,"미스터리,스릴러",기타,3813,6.566
1587,길버트 그레이프,movie,"로맨스,드라마","Netflix, TVING, Watcha, wavve",4134,7.7
1590,카핑 베토벤,movie,드라마,"Watcha, wavve",177,6.4
1592,프라이멀 피어,movie,"범죄,드라마,미스터리,스릴러",기타,3700,7.7
1593,박물관이 살아있다!,movie,"액션,모험,코미디,가족,판타지",Disney Plus,10642,6.594
1607,브롱스 이야기,movie,"드라마,범죄",기타,2698,7.875
788045,내 친구 안네 프랑크,movie,"역사,전쟁,드라마",Netflix,263,6.8
1620,히트맨,movie,"액션,스릴러,드라마",Disney Plus,3523,6.143
1621,대역전,movie,코미디,기타,3482,7.2
263765,"Supreme - ""cherry""",movie,다큐멘터리,기타,2,8.0
394844,Anđele moj dragi,movie,"드라마,전쟁",기타,1,5.0
1635,아일랜드,movie,"액션,스릴러,SF,모험","Watcha, wavve",5667,6.687
1645,타임 투 킬,movie,"범죄,드라마,스릴러","Disney Plus, Netflix",2767,7.386
1647,리크루트,movie,"액션,스릴러",기타,1830,6.383
624254,Rosenbaum - Bländverk,movie,"범죄,드라마,TV 영화",기타,2,1.0
67203,Arctic Predator,movie,"액션,SF,스릴러",기타,40,5.3
132753,6-dagesløbet,movie,드라마,기타,1,7.0
624275,Immortal,movie,다큐멘터리,기타,4,6.2
1698,아나토미,movie,"공포,스릴러",기타,305,6.098
1699,아나토미 2,movie,"공포,스릴러",기타,113,5.6
1214130,Stitch Head,movie,"애니메이션,모험,가족,코미디",기타,12,6.75
34482,더 클리크,movie,"코미디,드라마,가족",기타,173,5.902
1214140,몬스터 아일랜드,movie,"공포,판타지,액션,스릴러",기타,75,5.72
1724,인크레더블 헐크,movie,"SF,액션,모험",Disney Plus,12334,6.226
1726,아이언맨,movie,"액션,SF,모험",Disney Plus,27475,7.654
296640,Rajathi Raja,movie,"드라마,로맨스,액션,코미디",기타,6,6.2
1476292,스카우트,movie,"드라마,로맨스",기타,8,6.2
1734,미이라 2,movie,"모험,액션,판타지","Amazon Prime Video, wavve",7399,6.386
1735,미이라 3: 황제의 무덤,movie,"모험,액션,판타지",wavve,4651,5.507
1148652,Legasi: Bomba the Movie,movie,"액션,드라마,스릴러",기타,2,5.5
362227,Night of Something Strange,movie,"코미디,공포",기타,89,4.657
1443576,Los domingos,movie,드라마,기타,22,8.432
1787,Les Biches,movie,"드라마,로맨스",기타,72,5.917
1791,피아니스트,movie,"드라마,로맨스",기타,1197,7.253
67328,The Gundown,movie,"액션,서부",기타,17,4.0
427777,"Otec ma zderie tak, či tak...",movie,"가족,코미디",기타,1,10.0
624390,실라 실라,movie,드라마,기타,1,10.0
1813,데블스 에드버킷,movie,"드라마,미스터리,공포",기타,6489,7.466
1817,폰 부스,movie,"스릴러,범죄",Disney Plus,3967,6.858
1818,피아니스트를 쏴라,movie,"드라마,스릴러,범죄",기타,424,7.186
198427,Corazón iluminado,movie,드라마,기타,7,4.286
853791,"하드 셸, 소프트 셸",movie,"로맨스,코미디",기타,67,6.9
1824,첫 키스만 50번째,movie,"코미디,로맨스",Watcha,7503,6.871
1017633,빌리 월시와 데이트하는 법,movie,"로맨스,코미디",Amazon Prime Video,172,6.41
1832,도그마,movie,"판타지,코미디,모험",기타,2690,6.923
1148713,운반하는 남자,movie,"스릴러,범죄",기타,161,6.413
67390,엔젤 2,movie,"액션,스릴러,범죄",기타,54,4.981
1857,트랜스포머 더 무비,movie,"애니메이션,SF,액션,모험,가족",기타,567,7.137
1863,해바라기,movie,"드라마,전쟁",기타,170,7.494
1865,캐리비안의 해적: 낯선 조류,movie,"모험,액션,판타지",Disney Plus,14589,6.563
34644,Polismördaren,movie,"범죄,드라마,미스터리,스릴러",기타,25,5.9
34646,Dead Girl,movie,코미디,기타,9,4.4
1181540,건즈 업,movie,"액션,코미디,범죄",기타,122,6.607
1893,스타워즈 에피소드 1: 보이지 않는 위험,movie,"모험,액션,SF",Disney Plus,15363,6.6
1476453,Kirot,movie,드라마,기타,1,7.0
1895,스타워즈 에피소드 3: 시스의 복수,movie,"모험,액션,SF",Disney Plus,14478,7.5
1892,스타워즈 에피소드 6: 제다이의 귀환,movie,"모험,액션,SF",Disney Plus,16451,7.9
1476460,40 secondi,movie,드라마,기타,3,7.167
1907,비치,movie,"드라마,모험,로맨스,스릴러",Disney Plus,4556,6.485
67448,Faubourg Montmartre,movie,드라마,기타,4,5.8
231304,Faustina,movie,코미디,기타,5,5.6
1930,어메이징 스파이더맨,movie,"액션,모험,SF","Netflix, Watcha",18055,6.723
1410958,Love Alexi,movie,드라마,기타,0,0.0
100241,프랑켄슈타인: 불멸의 영웅,movie,"공포,스릴러",Watcha,2007,5.375
1017745,Don't Remake Hitchcock Movies: Looking Back at The Birds II: Land's End,movie,다큐멘터리,기타,0,0.0
1948,아드레날린 24,movie,"액션,스릴러,범죄",기타,4041,6.6
1949,조디악,movie,"범죄,미스터리,스릴러","Watcha, wavve",11161,7.526
1954,나비 효과,movie,"SF,스릴러",Netflix,7917,7.571
1966,알렉산더,movie,"전쟁,역사,액션,모험,드라마,로맨스","Netflix, TVING, Watcha, wavve",3404,5.952
1017781,Wolf,movie,다큐멘터리,기타,5,8.4
1979,판타스틱 4: 실버 서퍼의 위협,movie,"SF,모험,액션",Disney Plus,8206,5.6
1991,데쓰 프루프,movie,"액션,스릴러",기타,5416,6.837
1992,플래닛 테러,movie,"공포,액션,스릴러",기타,3679,6.686
67532,레 미제라블,movie,"드라마,역사",기타,49,7.9
1999,인 더 베드룸,movie,"드라마,스릴러",기타,386,6.9
296917,극장판 사이코패스,movie,"애니메이션,SF,액션",Watcha,231,6.985
493529,던전 앤 드래곤: 도적들의 명예,movie,"모험,판타지,코미디",기타,4236,7.331
755679,분노의 질주 10: 파트 2,movie,"액션,범죄,스릴러",기타,0,0.0
2023,히달고,movie,"서부,모험",Disney Plus,1286,6.9
2024,패트리어트: 늪 속의 여우,movie,"드라마,역사,전쟁,액션",Watcha,4135,7.2
1148906,Russian Spacetrain,movie,"모험,SF,판타지",기타,2,8.0
2028,금지된 사랑,movie,"로맨스,코미디,드라마",기타,1057,7.0
2034,트레이닝 데이,movie,"액션,범죄,드라마",기타,6318,7.5
198645,Chère Louise,movie,"로맨스,코미디,드라마",기타,14,5.143
329724,En équilibre,movie,드라마,기타,86,5.9
2048,"아이, 로봇",movie,"액션,SF",Disney Plus,12310,6.957
198663,메이즈 러너,movie,"액션,미스터리,SF,스릴러",Disney Plus,17696,7.192
1214474,스트레스 포지션스,movie,코미디,기타,8,5.857
2062,라따뚜이,movie,"애니메이션,코미디,가족,판타지",Disney Plus,17931,7.833
591889,Mommy Would Never Hurt You,movie,"스릴러,TV 영화",기타,55,7.2
2069,나인 야드,movie,"코미디,범죄",Netflix,1998,6.5
67606,The Whalers,movie,"애니메이션,코미디",기타,31,6.2
657430,Seurapeli,movie,"드라마,코미디",기타,23,5.196
165915,Faustina,movie,"코미디,드라마",기타,6,5.7
1083420,어덜트후드,movie,"코미디,범죄,드라마,미스터리",기타,57,6.105
2077,링크,movie,코미디,Watcha,135,6.548
67617,O Quatrilho,movie,"드라마,로맨스",기타,47,6.2
34851,프레데터스,movie,"SF,액션,스릴러",Disney Plus,4419,6.294
1214502,Eternal You,movie,다큐멘터리,기타,7,6.1
1083433,나는 네가 지난 여름에 한 일을 알고 있다,movie,"공포,미스터리,스릴러",기타,540,5.781
264236,Der Draufgänger,movie,범죄,기타,9,5.9
34862,쏠라 어택,movie,"액션,SF,스릴러,TV 영화",기타,44,5.2
428081,하이 소사이어티,movie,코미디,기타,159,6.22
2103,솔라리스,movie,"드라마,SF,미스터리",Disney Plus,1383,5.921
2105,아메리칸 파이,movie,"코미디,로맨스",기타,8030,6.599
297019,The Shaukeens,movie,코미디,기타,22,4.4
2109,러시아워,movie,"액션,코미디,범죄",기타,5390,7.1
297026,Deadly Commando,movie,액션,기타,3,4.3
67655,Bloodlust Zombies,movie,"공포,코미디",기타,26,3.673
2133,퍼펙트 스톰,movie,"드라마,모험,액션",Watcha,2459,6.484
460886,Hope Dances,movie,"가족,드라마",기타,6,6.7
2141,James Dean,movie,"드라마,TV 영화",기타,112,6.741
2153,드라이버,movie,"범죄,스릴러,액션",기타,481,7.2
690286,Mutilator 2,movie,공포,기타,2,2.2
493687,Zentralflughafen THF,movie,다큐멘터리,기타,8,5.4
264315,Detektive,movie,"범죄,드라마",기타,10,5.05
34945,The Conspirators,movie,"드라마,스릴러",기타,14,6.0
854146,The Picture of Christmas,movie,"TV 영화,코미디,가족,로맨스",기타,22,5.932
854147,Funny Boy,movie,"음악,로맨스,코미디,TV 영화",기타,0,0.0
67717,Hard Bounty,movie,"액션,서부",기타,12,4.333
329865,컨택트,movie,"드라마,SF,미스터리","Netflix, Watcha, wavve",18730,7.622
329868,La bugiarda,movie,코미디,기타,4,7.5
362637,폴리 오포스티,movie,"로맨스,코미디",기타,309,5.9
460962,에이리언 컨버전스,movie,"공포,SF,액션",Watcha,52,3.9
34982,Døden på Oslo S,movie,"드라마,범죄,액션",기타,24,5.854
166060,O Barão,movie,"드라마,미스터리,공포",기타,11,7.0
1312946,너에게로 가는 길,movie,"로맨스,드라마",Amazon Prime Video,259,6.575
755898,우주전쟁,movie,"SF,스릴러",Amazon Prime Video,751,4.3
395450,Juillet-août,movie,"드라마,코미디",기타,58,4.9
854207,Love Afloat,movie,"TV 영화,코미디,로맨스",기타,10,5.7
2239,할람 포,movie,"드라마,코미디,스릴러","Watcha, wavve",179,6.648
2241,Sonnenallee,movie,코미디,기타,116,6.698
35016,Koko Flanel,movie,"코미디,로맨스",기타,32,6.5
166089,스콜피온 인 러브,movie,"로맨스,스릴러,드라마",기타,30,6.333
2251,언페이스풀,movie,"스릴러,드라마,로맨스",Disney Plus,1633,6.675
428236,Gegè Bellavita,movie,코미디,기타,5,6.1
264397,인시던트,movie,"스릴러,SF,공포",기타,176,6.889
35019,내니 맥피 2: 유모와 마법소동,movie,"코미디,판타지,가족",기타,1900,6.3
2255,체이싱 아미,movie,"코미디,드라마,로맨스",기타,1474,6.765
133339,Exquisite Tenderness,movie,"공포,SF",기타,20,5.125
624860,매트릭스: 리저렉션,movie,"SF,액션,모험",기타,6182,6.4
1214684,거미 여인의 키스,movie,"로맨스,음악,드라마,스릴러",기타,28,6.018
2270,스타더스트,movie,"모험,판타지,로맨스,가족",기타,4270,7.3
2280,빅,movie,"판타지,드라마,코미디,로맨스,가족",Disney Plus,3836,7.179
1149167,캐시 아웃 2,movie,"액션,범죄,스릴러",기타,71,6.345
362736,집행자들,movie,공포,기타,29,4.293
821492,Années 20,movie,드라마,기타,7,6.1
2300,스페이스 잼,movie,"코미디,애니메이션,가족,SF",기타,6246,6.814
133373,신원 미상,movie,드라마,기타,36,6.4
100605,December 7th,movie,"역사,전쟁,액션",기타,26,5.8
35077,Three Strangers,movie,"스릴러,범죄",기타,36,6.4
2322,스니커즈,movie,"코미디,범죄,드라마",기타,998,6.898
2325,레닌그라드: 900일간의 전투,movie,"전쟁,드라마",기타,93,5.4
1280282,개비의 매직하우스 극장판,movie,"가족,코미디,모험,애니메이션",기타,40,6.6
2330,택시,movie,"액션,코미디,범죄,모험",Watcha,2609,6.709
2332,택시 2,movie,"액션,코미디,모험,범죄",기타,1825,6.261
2334,택시 3,movie,"액션,코미디,범죄",기타,1593,5.749
2335,택시 4,movie,"액션,코미디,범죄",기타,1297,5.596
67883,Gli esecutori,movie,"드라마,액션,범죄",기타,20,4.75
1116465,성룡의 전설,movie,"액션,모험,판타지","TVING, Watcha",98,6.699
100671,The Naked Witch,movie,"공포,미스터리",기타,20,4.9
35135,Hold Anything,movie,"애니메이션,코미디,가족",기타,17,5.353
166216,영국의 산업,movie,다큐멘터리,기타,7,5.4
1116490,캐시 아웃,movie,"액션,스릴러",기타,219,6.237
1280336,Menteuse,movie,"코미디,판타지",기타,1,7.0
133458,최면 전문의,movie,"범죄,드라마,스릴러",기타,187,5.559
493922,유전,movie,"공포,미스터리,스릴러","Netflix, Watcha",8234,7.3
2405,더 바이블 - 요셉,movie,"모험,드라마,TV 영화",기타,218,8.2
1214835,De De Pyaar De 2,movie,"코미디,로맨스",기타,1,6.0
67957,Páni kluci,movie,"모험,코미디,가족",기타,13,6.5
1083782,세븐 베일즈,movie,드라마,기타,38,5.737
2441,암소들,movie,"드라마,미스터리,로맨스,전쟁",기타,64,6.4
133521,Bez wstydu,movie,"드라마,로맨스",기타,64,5.3
264596,What's So Bad About Feeling Good?,movie,코미디,기타,8,6.625
2454,나니아 연대기: 캐스피언 왕자,movie,"모험,가족,판타지",Disney Plus,6600,6.628
1214872,#OOTD: Outfit of the Designer,movie,"드라마,로맨스",Netflix,2,4.5
35233,스카우트,movie,코미디,기타,116,5.2
1378731,Sukkien euroelämää,movie,다큐멘터리,기타,0,0.0
330161,Gourmet Detective,movie,"TV 영화,미스터리",기타,54,6.7
100794,Camminacammina,movie,"드라마,역사",기타,7,5.143
68027,Jumping Ship,movie,"TV 영화,가족,드라마,코미디",기타,49,6.449
1280444,더 아큐펀트,movie,"SF,드라마,스릴러",기타,45,5.67
2493,프린세스 브라이드,movie,"모험,가족,판타지,코미디,로맨스",기타,4877,7.688
1313211,미들 클래스,movie,코미디,기타,40,6.113
35265,박제사,movie,"드라마,로맨스",기타,249,7.2
1280450,스톨른 걸,movie,"스릴러,액션,모험",기타,84,6.4
1149387,Peccadillo,movie,"판타지,드라마",기타,0,0.0
1214931,뉘른베르크,movie,"역사,드라마,스릴러,전쟁",기타,21,7.405
264660,엑스 마키나,movie,"드라마,SF",wavve,13834,7.57
461273,Stolen Kisses,movie,"드라마,로맨스,액션",기타,6,3.5
592350,나의 히어로 아카데미아 더 무비: 히어로즈 라이징,movie,"애니메이션,액션,판타지,모험",기타,1236,8.143
