id,title,type,genres,providers,vote_count,vote_average,weighted_score
871,혹성탈출,movie,"SF,모험,드라마,액션",Disney Plus,3794,7.643,7.093801198552811
1147766,The World Famous Musical Comedy Artists Seymour Hicks and Ellaline Terriss in a Selection of Their Dances,movie,다큐멘터리,기타,0,0.0,6.404440961442163
852862,더 라이처스,movie,"드라마,공포,미스터리,스릴러",기타,21,6.19,6.40296137799155
230274,Midnight Stallion,movie,"가족,드라마",기타,27,4.9,6.3911212126361105
1409925,Molt lluny,movie,드라마,기타,38,6.539,6.406111628456865
1409937,Cuatro paredes,movie,드라마,기타,7,5.714,6.402845672714247
916,블리트,movie,"액션,범죄,스릴러",기타,1224,7.2,6.63374540810415
623511,더 버닝 씨,movie,"액션,스릴러,드라마",기타,276,6.609,6.421556796839594
920,카,movie,"애니메이션,모험,코미디,가족",Disney Plus,14693,7.014,6.909998264244796
295832,Fratelli unici,movie,"로맨스,코미디",기타,300,6.002,6.368104270768399
927,그렘린,movie,"판타지,공포,코미디",기타,6720,7.138,6.910416444281308
929,고질라,movie,"SF,액션,스릴러",기타,4084,5.643,5.966858307777993
942,리썰 웨폰 2,movie,"액션,모험,코미디,범죄,스릴러",기타,3588,7.023,6.740172941950062
132019,Demonium,movie,"공포,스릴러",기타,6,5.2,6.4020548273311375
948,할로윈,movie,"공포,스릴러",Cultpix,5984,7.56,7.172196306048351
949,히트,movie,"범죄,드라마,액션","Disney Plus, Netflix",7924,7.922,7.50296815906812
950,아이스 에이지 2,movie,"애니메이션,가족,코미디,모험",Disney Plus,10110,6.716,6.644291553085838
947,아라비아의 로렌스,movie,"모험,역사,전쟁",기타,3262,8.0,7.2326103888958855
953,마다가스카,movie,"가족,애니메이션,모험,코미디","Amazon Prime Video, Watcha, wavve",11363,6.9,6.795876657911737
956,미션 임파서블 3,movie,"모험,액션,스릴러",Disney Plus,7361,6.751,6.650118865331396
966,황야의 7인,movie,"서부,액션,모험","Watcha, wavve",1896,7.502,6.827523126510609
263115,로건,movie,"액션,드라마,SF",Disney Plus,19959,7.8,7.616452433688477
979,돌이킬 수 없는,movie,"드라마,스릴러,범죄","Netflix, wavve",3132,7.184,6.8011489373891205
984,더티 해리,movie,"액션,범죄,스릴러",기타,2616,7.5,6.912720045765807
1442776,Kuang Bao Ju Xi,movie,"액션,스릴러,공포",기타,28,6.25,6.403023421640032
33754,Scared Stiff,movie,"음악,코미디,공포",기타,41,6.4,6.404381528285378
992,셜록 2세,movie,"액션,코미디,미스터리",기타,1097,8.1,6.855947968262716
197603,Captain Boycott,movie,"드라마,역사",기타,8,6.7,6.405221160844414
1278950,리추얼,movie,"공포,드라마,스릴러",기타,240,5.915,6.368437212669369
263148,Ilusión Nacional,movie,다큐멘터리,기타,22,7.8,6.414525142894003
1180660,Joyeux Noel,movie,"TV 영화,코미디,로맨스,드라마",기타,14,5.5,6.400271109153357
328694,Taçsız Kral,movie,드라마,기타,4,6.5,6.404567253702202
33786,슈퍼스타 마야,movie,"코미디,드라마",기타,9,6.3,6.404130904491055
1018,멀홀랜드 드라이브,movie,"스릴러,드라마,미스터리",기타,6740,7.804,7.370682323362125
427023,타이거 걸,movie,액션,기타,43,5.547,6.392413964657843
164883,Alle Kätzchen naschen gern,movie,코미디,기타,8,3.9,6.397829885189429
427028,타이거 밀크,movie,"드라마,코미디",wavve,24,6.063,6.401751214486668
590869,Hammamet,movie,"드라마,역사",기타,408,5.9,6.344447982876198
1410082,스나이퍼: 최후의 전쟁,movie,"액션,스릴러",기타,167,6.778,6.423999639470492
427048,Sexuellement vôtre,movie,"드라마,코미디",기타,6,4.333,6.400337202025716
1279028,Stodderprinsessen,movie,"코미디,드라마",기타,0,0.0,6.404440961442163
1089,폭풍 속으로,movie,"액션,스릴러,범죄","Netflix, TVING",3807,7.162,6.826724442142305
492611,더 터닝,movie,"공포,스릴러",기타,1002,5.713,6.232293706220514
1091,괴물,movie,"공포,미스터리,SF",wavve,7555,8.071,7.594772750912785
1508426,Tricky & The Cereal Killers,movie,"드라마,애니메이션",기타,0,0.0,6.404440961442163
1147978,Two-Eleven,movie,드라마,기타,0,0.0,6.404440961442163
164952,Zona J,movie,"범죄,드라마,로맨스",기타,18,6.5,6.405006659887879
656483,노라의 특별한 여름,movie,"드라마,로맨스","TVING, Watcha, wavve",42,6.036,6.399391519302709
1311844,메가 트위스터스,movie,"액션,모험,드라마",기타,81,5.8,6.388665823577485
1180791,Holiday Road,movie,"TV 영화,드라마,로맨스",기타,19,7.395,6.410628698729314
33914,Frankenweenie,movie,"가족,판타지,SF,공포,드라마",기타,430,6.93,6.469896092815583
984193,Another Coffeehouse Chronicles Movie,movie,"코미디,로맨스",기타,2,1.0,6.400867304785784
99460,ÜnOfficially Yours,movie,"로맨스,코미디",기타,7,6.9,6.405585968462861
1377413,St. Patrick's Day Massacre,movie,공포,기타,3,4.667,6.402718221197476
33927,단판 승부,movie,범죄,기타,79,4.051,6.3444971144103315
1180831,트롤의 습격 2,movie,"판타지,액션,모험",기타,0,0.0,6.404440961442163
296096,미 비포 유,movie,"드라마,로맨스",Watcha,12891,7.925,7.636187804774224
1246369,반란: 무로마치 부라이,movie,"액션,드라마",Watcha,19,8.4,6.416906644547304
328875,Echte Männer?,movie,코미디,기타,0,0.0,6.404440961442163
66736,Deadly Skies,movie,"액션,모험,SF,스릴러,TV 영화",기타,26,4.135,6.3850860231106354
66741,Total Reality,movie,"액션,SF",기타,15,4.5,6.3950366243267975
1180879,Soul Mates,movie,"공포,스릴러",기타,12,5.7,6.401655325266949
459990,불청객이 왔다,movie,드라마,기타,2,5.5,6.403842904865134
1246,록키 발보아,movie,드라마,기타,3677,6.877,6.663799667152529
263390,You Can't Beat the Law,movie,"범죄,드라마",기타,6,5.2,6.4020548273311375
1250,고스트 라이더,movie,"스릴러,액션,판타지",Watcha,6248,5.6,5.8622811091035185
984294,Astrakan,movie,드라마,기타,11,5.545,6.401324581373642
1265,비밀의  숲 테라비시아,movie,"모험,드라마,가족",기타,5056,7.3,6.964927493631951
296178,러브 인 베를린,movie,"코미디,드라마,로맨스","Watcha, wavve",56,5.875,6.394810384608291
787699,웡카,movie,"코미디,가족,판타지",기타,4124,7.052,6.77811984021144
1267,로빈슨 가족,movie,"애니메이션,코미디,가족",Disney Plus,3030,6.928,6.666540536307551
230645,인간 사냥 게임,movie,"액션,모험,스릴러",기타,18,4.1,6.390798937727779
1271,300,movie,"액션,모험,전쟁",wavve,14321,7.191,7.053920423098727
263416,Dead Sea,movie,"액션,공포,SF",기타,37,3.541,6.369813129185214
132344,비포 미드나잇,movie,"로맨스,드라마",기타,2579,7.5,6.908840911535112
361743,탑건: 매버릭,movie,"액션,드라마",기타,10350,8.165,7.767061996175395
460059,번 아웃,movie,"액션,스릴러,범죄",Watcha,444,6.7,6.442295981669383
820511,Ripper Untold,movie,공포,기타,164,6.1,6.3887727515392845
66867,Goofy Gymnastics,movie,"애니메이션,코미디",Disney Plus,67,6.903,6.4152525407998064
361787,TOC: Transtornada Obsessiva Compulsiva,movie,코미디,기타,91,5.3,6.37216188657987
460094,호숫가 살인사건: 톤우드 미스터리,movie,"드라마,미스터리",기타,16,4.719,6.395566132447535
886083,목숨 건 스트리밍,movie,"공포,코미디","TVING, Watcha, wavve",331,6.261,6.3902833522349365
1017163,범죄도시 4,movie,"액션,범죄,스릴러,코미디",Disney Plus,204,7.1,6.448417296862048
1541453,Kertenkele,movie,"드라마,모험,스릴러",기타,1,10.0,6.40563012635768
1359,아메리칸 싸이코,movie,"스릴러,드라마,범죄","Netflix, wavve",11742,7.408,7.202551999380619
1049942,블러드 밤비,movie,"공포,스릴러",기타,93,5.624,6.381144964069547
1366,록키,movie,드라마,Watcha,8311,7.792,7.421946711552823
1443159,Falas Femininas,movie,코미디,기타,1,7.0,6.404637931622927
1368,람보,movie,"액션,모험,스릴러,전쟁",기타,6641,7.5,7.157328868129381
623962,The Grand Duke Of Corsica,movie,"코미디,드라마,모험",기타,7,3.143,6.396905284544192
1376,달콤한 열여섯,movie,"범죄,드라마",기타,236,7.0,6.447573574558118
1381,천년을 흐르는 사랑,movie,"드라마,모험,SF,로맨스","Disney Plus, Watcha",2966,6.901,6.650373918788211
558449,글래디에이터 II,movie,"액션,모험,드라마",기타,4005,6.649,6.543814139970271
1402,행복을 찾아서,movie,드라마,Watcha,10294,7.9,7.560538219219251
198013,약혼녀,movie,드라마,기타,7,4.571,6.400204730015542
1413,M. 버터플라이,movie,"로맨스,드라마",기타,235,6.589,6.417754865562095
755080,퍼니 보이,movie,드라마,기타,8,5.3,6.401525523016922
1417,판의 미로: 오필리아와 세개의 열쇠,movie,"판타지,드라마,전쟁","Netflix, TVING, Watcha, wavve",11118,7.8,7.50169464167398
99725,Dead Cold,movie,"공포,드라마",기타,4,1.75,6.398289582387855
1422,디파티드,movie,"드라마,스릴러,범죄",Watcha,15676,8.159,7.875378223506311
1427,향수: 어느 살인자의 이야기,movie,"범죄,판타지,드라마","Netflix, wavve",4821,7.4,7.0163525995786475
1440,리틀 칠드런,movie,"드라마,로맨스",기타,1084,7.062,6.578013746178124
1082791,Wolf Hollow,movie,"공포,코미디",기타,9,3.7,6.396412208093113
198062,커피 타운,movie,코미디,기타,104,6.5,6.407619538813753
1181107,킹 오브 킹스,movie,"애니메이션,가족,판타지,드라마,모험",기타,112,8.5,6.479315781935521
1115579,소울을 찾아서,movie,"드라마,음악",기타,3,5.0,6.403048403640628
1443260,Rob1n,movie,"공포,스릴러,드라마",기타,49,5.0,6.382036479377224
329160,메두사의 연극,movie,"드라마,미스터리",기타,13,4.5,6.396285166047925
1491,일루셔니스트,movie,"판타지,드라마,스릴러,로맨스","TVING, Watcha, wavve",5136,7.295,6.965065483055314
1493,미스 에이전트,movie,"코미디,범죄,액션",Netflix,4098,6.539,6.4818814776922
1495,킹덤 오브 헤븐,movie,"드라마,액션,모험,역사,전쟁",Disney Plus,4673,7.004,6.7685112596880135
67077,플라타너스 나무 아래서,movie,"가족,드라마,코미디",기타,15,6.3,6.403925220587003
1542,뛰는 백수 나는 건달,movie,코미디,Disney Plus,3221,7.371,6.903077431298463
198155,Il domestico,movie,코미디,기타,7,5.714,6.402845672714247
656908,रामायण,movie,"액션,드라마,판타지",기타,0,0.0,6.404440961442163
689676,Feeling Through,movie,드라마,기타,41,7.146,6.414365207616883
99861,어벤져스: 에이지 오브 울트론,movie,"액션,모험,SF",Disney Plus,23863,7.271,7.173577537791795
34335,나인 데드,movie,"범죄,공포,미스터리",기타,308,5.26,6.298607833439945
34337,Deadly Encounter,movie,"액션,스릴러,범죄,드라마",기타,12,4.9,6.398491811129995
67106,Dědeček automobil,movie,"코미디,역사",기타,4,6.1,6.4040386076967835
1571,다이 하드 4.0,movie,"액션,스릴러",Disney Plus,6133,6.634,6.558214125786959
1573,다이 하드 2,movie,"액션,스릴러",Disney Plus,6146,6.96,6.7768496008174735
1579,아포칼립토,movie,"액션,드라마,역사","TVING, wavve",5946,7.592,7.1917685313265265
1581,로맨틱 홀리데이,movie,"코미디,로맨스","Amazon Prime Video, Watcha, wavve",5397,7.089,6.843246264674698
1585,멋진 인생,movie,"드라마,가족,판타지",Watcha,4651,8.274,7.5375882571485455
1586,시크릿 윈도우,movie,"미스터리,스릴러",기타,3813,6.566,6.494561011477424
1587,길버트 그레이프,movie,"로맨스,드라마","Netflix, TVING, Watcha, wavve",4134,7.7,7.152818831575761
1590,카핑 베토벤,movie,드라마,"Watcha, wavve",177,6.4,6.40419529005347
1592,프라이멀 피어,movie,"범죄,드라마,미스터리,스릴러",기타,3700,7.7,7.11749371523742
1593,박물관이 살아있다!,movie,"액션,모험,코미디,가족,판타지",Disney Plus,10642,6.594,6.55206967273503
1607,브롱스 이야기,movie,"드라마,범죄",기타,2698,7.875,7.097999029831675
788045,내 친구 안네 프랑크,movie,"역사,전쟁,드라마",Netflix,263,6.8,6.436103984068383
1620,히트맨,movie,"액션,스릴러,드라마",Disney Plus,3523,6.143,6.2637271220445925
1621,대역전,movie,코미디,기타,3482,7.2,6.830314431333992
263765,"Supreme - ""cherry""",movie,다큐멘터리,기타,2,8.0,6.405496016020328
394844,Anđele moj dragi,movie,"드라마,전쟁",기타,1,5.0,6.403976468466425
1635,아일랜드,movie,"액션,스릴러,SF,모험","Watcha, wavve",5667,6.687,6.588714353946681
1645,타임 투 킬,movie,"범죄,드라마,스릴러","Disney Plus, Netflix",2767,7.386,6.873553483842595
1647,리크루트,movie,"액션,스릴러",기타,1830,6.383,6.396355201346719
624254,Rosenbaum - Bländverk,movie,"범죄,드라마,TV 영화",기타,2,1.0,6.400867304785784
67203,Arctic Predator,movie,"액션,SF,스릴러",기타,40,5.3,6.390016081125542
132753,6-dagesløbet,movie,드라마,기타,1,7.0,6.404637931622927
624275,Immortal,movie,다큐멘터리,기타,4,6.2,6.404170769198138
1698,아나토미,movie,"공포,스릴러",기타,305,6.098,6.376353302697164
1699,아나토미 2,movie,"공포,스릴러",기타,113,5.6,6.375450711205218
1214130,Stitch Head,movie,"애니메이션,모험,가족,코미디",기타,12,6.75,6.405807437571701
34482,더 클리크,movie,"코미디,드라마,가족",기타,173,5.902,6.377240346118125
1214140,몬스터 아일랜드,movie,"공포,판타지,액션,스릴러",기타,75,5.72,6.387869076076667
1724,인크레더블 헐크,movie,"SF,액션,모험",Disney Plus,12334,6.226,6.261122074551339
1726,아이언맨,movie,"액션,SF,모험",Disney Plus,27475,7.654,7.530156905791115
296640,Rajathi Raja,movie,"드라마,로맨스,액션,코미디",기타,6,6.2,6.40403594071686
1476292,스카우트,movie,"드라마,로맨스",기타,8,6.2,6.4039012901917385
1734,미이라 2,movie,"모험,액션,판타지","Amazon Prime Video, wavve",7399,6.386,6.391348473368301
1735,미이라 3: 황제의 무덤,movie,"모험,액션,판타지",wavve,4651,5.507,5.860498364529697
1148652,Legasi: Bomba the Movie,movie,"액션,드라마,스릴러",기타,2,5.5,6.403842904865134
362227,Night of Something Strange,movie,"코미디,공포",기타,89,4.657,6.354459522449892
1443576,Los domingos,movie,드라마,기타,22,8.432,6.419091916854457
1787,Les Biches,movie,"드라마,로맨스",기타,72,5.917,6.393099996786365
1791,피아니스트,movie,"드라마,로맨스",기타,1197,7.253,6.645156946169087
67328,The Gundown,movie,"액션,서부",기타,17,4.0,6.3909933050582595
427777,"Otec ma zderie tak, či tak...",movie,"가족,코미디",기타,1,10.0,6.40563012635768
624390,실라 실라,movie,드라마,기타,1,10.0,6.40563012635768
1813,데블스 에드버킷,movie,"드라마,미스터리,공포",기타,6489,7.466,7.1286573499784565
1817,폰 부스,movie,"스릴러,범죄",Disney Plus,3967,6.858,6.661861801827727
1818,피아니스트를 쏴라,movie,"드라마,스릴러,범죄",기타,424,7.186,6.5005881883755245
198427,Corazón iluminado,movie,드라마,기타,7,4.286,6.399546227242898
853791,"하드 셸, 소프트 셸",movie,"로맨스,코미디",기타,67,6.9,6.4151874838345035
1824,첫 키스만 50번째,movie,"코미디,로맨스",Watcha,7503,6.871,6.7370198611057885
1017633,빌리 월시와 데이트하는 법,movie,"로맨스,코미디",Amazon Prime Video,172,6.41,6.404740264839129
1832,도그마,movie,"판타지,코미디,모험",기타,2690,6.923,6.6486246630352355
1148713,운반하는 남자,movie,"스릴러,범죄",기타,161,6.413,6.404873806400014
67390,엔젤 2,movie,"액션,스릴러,범죄",기타,54,4.981,6.379456949247573
1857,트랜스포머 더 무비,movie,"애니메이션,SF,액션,모험,가족",기타,567,7.137,6.520153290075519
1863,해바라기,movie,"드라마,전쟁",기타,170,7.494,6.462457949650781
1865,캐리비안의 해적: 낯선 조류,movie,"모험,액션,판타지",Disney Plus,14589,6.563,6.535787222629124
34644,Polismördaren,movie,"범죄,드라마,미스터리,스릴러",기타,25,5.9,6.40030294331772
34646,Dead Girl,movie,코미디,기타,9,4.4,6.39849031866179
1181540,건즈 업,movie,"액션,코미디,범죄",기타,122,6.607,6.412299577070241
1893,스타워즈 에피소드 1: 보이지 않는 위험,movie,"모험,액션,SF",Disney Plus,15363,6.6,6.5678500157762105
1476453,Kirot,movie,드라마,기타,1,7.0,6.404637931622927
1895,스타워즈 에피소드 3: 시스의 복수,movie,"모험,액션,SF",Disney Plus,14478,7.5,7.310781530350679
1892,스타워즈 에피소드 6: 제다이의 귀환,movie,"모험,액션,SF",Disney Plus,16451,7.9,7.667866406317018
1476460,40 secondi,movie,드라마,기타,3,7.167,6.4051970683682855
1907,비치,movie,"드라마,모험,로맨스,스릴러",Disney Plus,4556,6.485,6.452870352051182
67448,Faubourg Montmartre,movie,드라마,기타,4,5.8,6.403642123192719
231304,Faustina,movie,코미디,기타,5,5.6,6.403112448822528
1930,어메이징 스파이더맨,movie,"액션,모험,SF","Netflix, Watcha",18055,6.723,6.677317543271298
1410958,Love Alexi,movie,드라마,기타,0,0.0,6.404440961442163
100241,프랑켄슈타인: 불멸의 영웅,movie,"공포,스릴러",Watcha,2007,5.375,5.993655211160943
1017745,Don't Remake Hitchcock Movies: Looking Back at The Birds II: Land's End,movie,다큐멘터리,기타,0,0.0,6.404440961442163
